"사용일자","호선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20191120","4호선","0424","명동",39866,42018,"20191123"
"20191120","4호선","0425","회현(남대문시장)",33931,36168,"20191123"
"20191120","4호선","0426","서울역",16358,24106,"20191123"
"20191120","4호선","0427","숙대입구(갈월)",19655,19372,"20191123"
"20191120","4호선","0428","삼각지",5854,6760,"20191123"
"20191120","4호선","0429","신용산",19018,19715,"20191123"
"20191120","4호선","0430","이촌(국립중앙박물관)",10304,11315,"20191123"
"20191120","4호선","0431","동작(현충원)",2722,2775,"20191123"
"20191120","4호선","0432","총신대입구(이수)",24519,26981,"20191123"
"20191120","4호선","0433","사당",33378,29213,"20191123"
"20191120","4호선","0434","남태령",1680,2295,"20191123"
"20191120","경부선","1001","서울역",5926,1477,"20191123"
"20191120","경부선","1002","남영",13080,13990,"20191123"
"20191120","경부선","1003","용산",38129,38848,"20191123"
"20191120","경부선","1004","노량진",12413,12050,"20191123"
"20191120","경부선","1005","대방",17434,17698,"20191123"
"20191120","경부선","1006","영등포",46128,48591,"20191123"
"20191120","경부선","1007","신도림",4608,4801,"20191123"
"20191120","경부선","1032","신길",11287,9592,"20191123"
"20191120","경부선","1701","구로",21602,22526,"20191123"
"20191120","경부선","1702","가산디지털단지",20902,24094,"20191123"
"20191120","경부선","1703","금천구청",14144,13520,"20191123"
"20191120","경부선","1704","석수",13288,11379,"20191123"
"20191120","경부선","1705","관악",9214,8637,"20191123"
"20191120","경부선","1706","안양",31767,31326,"20191123"
"20191120","경부선","1707","명학",12136,12310,"20191123"
"20191120","경부선","1708","금정",30062,31942,"20191123"
"20191120","경부선","1709","군포",8961,8786,"20191123"
"20191120","경부선","1710","의왕",10729,10372,"20191123"
"20191120","경부선","1711","성균관대",18081,17495,"20191123"
"20191120","경부선","1712","화서",9533,9116,"20191123"
"20191120","경부선","1713","수원",44419,47980,"20191123"
"20191120","경부선","1714","독산",19457,20351,"20191123"
"20191120","경부선","1715","세류",3871,3723,"20191123"
"20191120","경부선","1716","병점",19717,19654,"20191123"
"20191120","경부선","1717","세마",3056,2761,"20191123"
"20191120","경부선","1718","오산대",3749,3734,"20191123"
"20191120","경부선","1719","오산",10668,10192,"20191123"
"20191120","경부선","1720","진위",1830,1671,"20191123"
"20191120","경부선","1721","송탄",4777,4643,"20191123"
"20191120","경부선","1722","서정리",6429,6138,"20191123"
"20191120","경부선","1723","지제",2842,2703,"20191123"
"20191120","경부선","1724","평택",13651,13526,"20191123"
"20191120","경부선","1725","성환",6359,6172,"20191123"
"20191120","경부선","1726","직산",915,996,"20191123"
"20191120","경부선","1727","두정",6381,7255,"20191123"
"20191120","경부선","1728","천안",7345,6320,"20191123"
"20191120","경부선","1729","당정",8375,7906,"20191123"
"20191120","경부선","1749","서동탄",1924,1538,"20191123"
"20191120","경부선","1750","광명",3008,2141,"20191123"
"20191120","경인선","1801","개봉",26433,26016,"20191123"
"20191120","경인선","1802","오류동",13998,12936,"20191123"
"20191120","경인선","1803","역곡",36125,34907,"20191123"
"20191120","경인선","1804","부천",41562,41495,"20191123"
"20191120","경인선","1805","송내",36434,36320,"20191123"
"20191120","경인선","1806","부평",36762,39803,"20191123"
"20191120","경인선","1807","백운",9797,9545,"20191123"
"20191120","경인선","1808","동암",19654,19773,"20191123"
"20191120","경인선","1809","주안",25700,23675,"20191123"
"20191120","경인선","1810","제물포",13866,13124,"20191123"
"20191120","경인선","1811","동인천",18379,17251,"20191123"
"20191120","경인선","1812","인천",3874,2948,"20191123"
"20191120","경인선","1813","구일",8490,8571,"20191123"
"20191120","경인선","1814","소사",12808,12304,"20191123"
"20191120","경인선","1815","부개",10647,9816,"20191123"
"20191120","경인선","1816","간석",7419,6848,"20191123"
"20191120","경인선","1817","도원",4873,4980,"20191123"
"20191120","경인선","1821","온수(성공회대입구)",8909,9096,"20191123"
"20191120","경인선","1822","중동",11259,10382,"20191123"
"20191120","경인선","1823","도화",4877,4384,"20191123"
"20191120","경원선","1008","이촌(국립중앙박물관)",4486,3610,"20191123"
"20191120","경원선","1009","서빙고",2260,2048,"20191123"
"20191120","경원선","1010","한남",5194,4908,"20191123"
"20191120","경원선","1011","옥수",41,30,"20191123"
"20191120","경원선","1012","응봉",2192,1788,"20191123"
"20191120","경원선","1013","왕십리(성동구청)",18149,19782,"20191123"
"20191120","경원선","1014","청량리(서울시립대입구)",15475,16753,"20191123"
"20191120","경원선","1016","외대앞",12310,11789,"20191123"
"20191120","경원선","1017","신이문",10223,9171,"20191123"
"20191120","경원선","1018","석계",10704,12260,"20191123"
"20191120","경원선","1019","광운대",11658,11486,"20191123"
"20191120","경원선","1020","월계",8767,7905,"20191123"
"20191120","경원선","1021","녹천",5751,4644,"20191123"
"20191120","경원선","1901","방학",11377,10823,"20191123"
"20191120","경원선","1902","도봉",7089,6499,"20191123"
"20191120","경원선","1903","도봉산",8419,5429,"20191123"
"20191120","경원선","1904","망월사",11027,10973,"20191123"
"20191120","경원선","1905","회룡",14483,13930,"20191123"
"20191120","경원선","1906","의정부",21330,22473,"20191123"
"20191120","경원선","1907","가능",7452,6749,"20191123"
"20191120","경원선","1908","녹양",5507,4956,"20191123"
"20191120","경원선","1909","양주",9192,8478,"20191123"
"20191120","경원선","1910","덕계",2808,2157,"20191123"
"20191120","경원선","1911","덕정",7140,6771,"20191123"
"20191120","경원선","1912","지행",7726,7225,"20191123"
"20191120","경원선","1913","동두천중앙",3762,3653,"20191123"
"20191120","경원선","1914","보산",1634,1478,"20191123"
"20191120","경원선","1915","동두천",2569,2867,"20191123"
"20191120","경원선","1916","소요산",2117,1823,"20191123"
"20191120","안산선","1751","산본",19861,20686,"20191123"
"20191120","안산선","1752","대야미",5443,4902,"20191123"
"20191120","안산선","1753","반월",5135,4915,"20191123"
"20191120","안산선","1754","상록수",23090,22642,"20191123"
"20191120","안산선","1755","한대앞",10178,9985,"20191123"
"20191120","안산선","1756","중앙",18721,19795,"20191123"
"20191120","안산선","1757","고잔",9746,9405,"20191123"
"20191120","안산선","1758","초지",6016,6594,"20191123"
"20191120","안산선","1759","안산",14075,12642,"20191123"
"20191120","안산선","1760","신길온천",1892,1633,"20191123"
"20191120","안산선","1761","정왕",9645,10033,"20191123"
"20191120","안산선","1762","오이도",11632,11050,"20191123"
"20191120","안산선","1763","수리산",4996,3804,"20191123"
"20191120","과천선","1450","선바위",10928,9926,"20191123"
"20191120","과천선","1451","경마공원",2567,2636,"20191123"
"20191120","과천선","1452","대공원",2816,2910,"20191123"
"20191120","과천선","1453","과천",5984,6105,"20191123"
"20191120","과천선","1454","정부과천청사",16116,15836,"20191123"
"20191120","과천선","1455","인덕원",28966,29645,"20191123"
"20191120","과천선","1456","평촌",20984,20687,"20191123"
"20191120","과천선","1457","범계",32469,31649,"20191123"
"20191120","분당선","1023","선릉",14986,24843,"20191123"
"20191120","분당선","1024","한티",19092,20440,"20191123"
"20191120","분당선","1025","도곡",8185,8350,"20191123"
"20191120","분당선","1026","구룡",2101,2034,"20191123"
"20191120","분당선","1027","개포동",4341,4484,"20191123"
"20191120","분당선","1028","대모산입구",4092,3781,"20191123"
"20191120","분당선","1030","수서",16738,17093,"20191123"
"20191120","분당선","1031","복정",1,0,"20191123"
"20191120","분당선","1846","수원",10146,7079,"20191123"
"20191120","분당선","1847","서울숲",10081,10260,"20191123"
"20191120","분당선","1848","압구정로데오",18178,20414,"20191123"
"20191120","분당선","1849","강남구청",11349,13092,"20191123"
"20191120","분당선","1850","선정릉",9827,10679,"20191123"
"20191120","분당선","1851","가천대",13323,14818,"20191123"
"20191120","분당선","1852","태평",15900,15490,"20191123"
"20191120","분당선","1853","모란",23710,24124,"20191123"
"20191120","분당선","1854","야탑",33636,35515,"20191123"
"20191120","분당선","1855","서현",30811,31278,"20191123"
"20191120","분당선","1856","수내",16382,16530,"20191123"
"20191120","분당선","1857","정자",20296,21895,"20191123"
"20191120","분당선","1858","미금",19795,21662,"20191123"
"20191120","분당선","1859","오리",15185,12739,"20191123"
"20191120","분당선","1860","이매",7261,6897,"20191123"
"20191120","분당선","1861","보정",3306,2651,"20191123"
"20191120","분당선","1862","죽전",18844,20789,"20191123"
"20191120","분당선","1863","구성",6058,5732,"20191123"
"20191120","분당선","1864","신갈",5644,5400,"20191123"
"20191120","분당선","1865","기흥",12844,12453,"20191123"
"20191120","분당선","1866","상갈",6844,6251,"20191123"
"20191120","분당선","1867","청명",5133,4796,"20191123"
"20191120","분당선","1868","영통",10986,11009,"20191123"
"20191120","분당선","1869","망포",16315,15363,"20191123"
"20191120","분당선","1870","매탄권선",5387,5108,"20191123"
"20191120","분당선","1871","수원시청",12814,13951,"20191123"
"20191120","분당선","1872","매교",3049,2998,"20191123"
"20191120","일산선","1948","원흥",10814,9926,"20191123"
"20191120","일산선","1949","지축",1,0,"20191123"
"20191120","일산선","1950","삼송",21175,20125,"20191123"
"20191120","일산선","1951","원당",14092,13421,"20191123"
"20191120","일산선","1952","화정",23835,24580,"20191123"
"20191120","일산선","1953","대곡",2282,1732,"20191123"
"20191120","일산선","1954","백석",13071,13017,"20191123"
"20191120","일산선","1955","마두",10025,10493,"20191123"
"20191120","일산선","1956","정발산",8789,8914,"20191123"
"20191120","일산선","1957","주엽",11950,12432,"20191123"
"20191120","일산선","1958","대화",18919,14583,"20191123"
"20191120","중앙선","1015","회기",33334,32045,"20191123"
"20191120","중앙선","1201","중랑",6249,5770,"20191123"
"20191120","중앙선","1202","상봉(시외버스터미널)",6628,6478,"20191123"
"20191120","중앙선","1203","망우",8862,8535,"20191123"
"20191120","중앙선","1204","양원",2061,2221,"20191123"
"20191120","중앙선","1205","구리",15402,15760,"20191123"
"20191120","중앙선","1206","도농",12119,10521,"20191123"
"20191120","중앙선","1207","양정",950,816,"20191123"
"20191120","중앙선","1208","덕소",6911,6953,"20191123"
"20191120","중앙선","1209","도심",3130,2329,"20191123"
"20191120","중앙선","1210","팔당",759,743,"20191123"
"20191120","중앙선","1211","운길산",619,583,"20191123"
"20191120","중앙선","1212","양수",1985,1961,"20191123"
"20191120","중앙선","1213","신원",202,147,"20191123"
"20191120","중앙선","1214","국수",810,773,"20191123"
"20191120","중앙선","1215","아신",700,719,"20191123"
"20191120","중앙선","1216","오빈",324,309,"20191123"
"20191120","중앙선","1217","양평",3175,3222,"20191123"
"20191120","중앙선","1218","원덕",382,363,"20191123"
"20191120","중앙선","1219","용문",3070,3155,"20191123"
"20191120","중앙선","1220","지평",66,38,"20191123"
"20191120","장항선","1401","봉명",1374,1380,"20191123"
"20191120","장항선","1402","쌍용(나사렛대)",2894,2535,"20191123"
"20191120","장항선","1403","아산",3272,2699,"20191123"
"20191120","장항선","1405","배방",1068,1001,"20191123"
